RespondentID,Q1-Location,Q2-Age,Q3-Gender,Q4-BikeOwner,Q5-StartedCycling,Q6-WhenStarted,Q8-SuperhighwayUsed,Q9-SuperhighwayFrequency,Q10-Width,Q10-Surface,Q10-Signs,Q10-Parking,Q11-SuperhighwayComments,Q12-SuperhighwayRespect,Q13-SuperhighwaySafety,Q14-SuperhighwaySuggestions,Q15-SuperhighwayReason,Q16-HireRegistration,Q17-HireRegistration,Q17-FindingStation,Q17-BikeAvailability,Q17-Unlocking,Q17-Bike,Q17-Returning,Q17-Payment,Q17-Value,Q18-HireComments,Q19-Frequency,Q20-Reason,Q20-ReasonOther,Q21-Duration,Q22-SupportCentre,Q23-Problem,Q24-SupportExperience,Q25-SupportComments,Q26-Improvements,Q27-Reason
1158487498,Lambeth,30-39,Male,Yes,"No, I already cycled",Longer,"Superhighway 7, Merton to the City via A24-A3",Several times a week,bad,good,good,bad,"Way too narrow in most places, little more than a bike name that's been re-named.",No,No,"If there's no legal reason for other road users not to go into the super highways, they're going to drive in them. That means that near junctions they're full of stationary cars. Pointless.",,"No (if no, go straight to question 12)",,,,,,,,,,,,,,,,,,,"I have my own bike, so it's not necessary for me. Think it's great though."
1158477135,Islington,30-39,Female,Yes,"No, I already cycled",Longer,"Superhighway 3, Barking to Tower Gateway via the A13",Occasionally,good,bad,good,fair,The surfacing is extremely slippery in the rain!,No,No,,,"No (if no, go straight to question 12)",,,,,,,,,,,,,,,,,,,Have my own bike and not needed to go anywhere that I couldn't park - hope to use it in the future though
1158473409,Southwark,30-39,Male,Yes,"No, I already cycled",Longer,"Superhighway 7, Merton to the City via A24-A3",Occasionally,fair,good,fair,fair,"too cosmetic, haven't grasped the nettle of taking road space from motorised vehicles for proper, segregated space, or re-engineered kety junctions to give prioirity to pedestrians and cyclists. Feels far too compromised by the need to maintain traffic flow",No,No,"the holy grail for would would be proper segregation, but in its absence then a greater level of traffic calming",,Yes,good,very good,very good,very good,very good,very good,good,fair,Have only used it a couple of times but worked very well,Occasionally,Instead of riding my own bike,,Less than 30 mins,No,,,,,
1158472679,Harringey,30-39,Female,Yes,"No, I already cycled",Longer,"Superhighway 7, Merton to the City via A24-A3",Occasionally,very good,very good,very good,good,Very helpful for navigating my way through an area of London than I don't like in.,Yes,Yes,,,Yes,very good,good,good,very good,very good,very good,very good,very good,,Once a week,A combination of the above,"I use the cycle hire scheme instead of walking, cycling or tube journeys",Less than 30 mins,No,,Very good,The people I've spoken to have always been very helpful.,Docking stations in Zone 2 please!,
1158462059,dartford,18-29,Male,Yes,"No, I already cycled",Longer,,,,,,,,,,,The quickest route I travel to London doesn't have one.,"No (if no, go straight to question 12)",,,,,,,,,,,,,,,,,,,Don't live near enough to one to make it worth while and also happy cycling own bike.
1158461159,Southwark,30-39,Male,Yes,"No, I already cycled",Longer,Both,Occasionally,very bad,fair,fair,fair,The lanes don't stop drivers parking and driving in them and therefore feel useless.,No,No,,,Yes,fair,very good,good,good,fair,good,good,fair,,Only tried it once,Instead of taking the Tube,,Less than 30 mins,No,,,,,
1158448034,Wandsworth,18-29,Male,Yes,"No, I already cycled",Longer,"Superhighway 3, Barking to Tower Gateway via the A13",Occasionally,good,very good,good,good,,No,Yes,"CS3 is raised from the road, but crosses many side roads. My concern is cars coming out from the side roads not looking out for cyclists on the cycle superhighway.",,"No (if no, go straight to question 12)",,,,,,,,,,,,,,,,,,,Own my own bike and no bikes located near enough to my work (Canary Wharf)
1158439895,,30-39,Male,Yes,"No, I already cycled",Longer,"Superhighway 3, Barking to Tower Gateway via the A13",Several times a week,good,very good,good,bad,CS3 has several sections which are segregated from other road users. These are great. The parts which are on road (limehouse and poplar high road) are little different to what was there before.,Yes,Yes,"The answers to 5 and 6 only apply to the segregated sections. For all other sections, my answer to both questions would be ""no"".",,Yes,good,very good,very good,very good,very good,very good,very good,very good,I think the scheme is great for getting about the centre of the city.,Several times a week,A combination of the above,"Instead of short walks, or longer tube, bus or taxi journeys.",Less than 30 mins,Yes,"I docked my bike, then whent to get another out of the station, but it wouldn't let me for several minutes.",Fair,"They didn't know why I couldn't get another bike out, and advised me to keep trying till it worked.",,
1158437823,,40-49,Male,Yes,"No, I already cycled",Longer,,,,,,,,,,,They don't run where I need to go,"No (if no, go straight to question 12)",,,,,,,,,,,,,,,,,,,They are all in central London and I live in Croydon
1158433370,Bedfordshire,40-49,Male,Yes,"No, I already cycled",Longer,"Superhighway 7, Merton to the City via A24-A3",Occasionally,good,good,fair,fair,,Yes,No,,,"No (if no, go straight to question 12)",,,,,,,,,,,,,,,,,,,Have my own folding bike
1158432400,Harringey,30-39,Male,Yes,"No, I already cycled",Longer,"Superhighway 3, Barking to Tower Gateway via the A13",Once a fortnight,very good,good,good,,The section of the CS3 that I use was a pre existing route which has now been painted blue so I was sceptical about the impact that new paint would have. Since being painted I have noticed a reduction in pedestrians using the cyclepath as a footway in preference to the adjacent pavement.,Yes,Yes,The blue paint seems to give across the message that cyclists expect to have the right of way on this route and will take it. This puts hesitation in the motorists mind and causes the majority to give way to cyclists using the CS.,,Yes,good,very good,very good,very good,fair,very good,good,very good,"Thanks to the modern world, the almost instant availability of iPhone apps (eg London Cycle) has made finding the stations, checking bike availability and route planning very simple.",Occasionally,A combination of the above,"If I am in Central London without my own bike and need to get anywhere else in Central London that is more than a ten minute walk away, I use the hire bike in before considering any other forms of transport.",Less than 30 mins,No,,,,,
1158430562,Hammersmith and Fulham,30-39,Male,Yes,"No, I already cycled",Longer,Both,Only tried it once,fair,good,good,fair,"Although signs briefly disappear even on superhigways (CS3 westbound in East India) it seems much easier to follow confidently than any other cycle route in London.    Most notably it is fairly clear when one is following the right way and also it is easy to notice when one is crossing a cycle superhighway. For every other cycle route in London I'm aware of the signs along the route just disappear sometimes, and it is next to impossible to know when you've arrived to a cycle route.    I wish other cycle routes had as clear signs (not necessarily the paint)",Yes,No,,,"No (if no, go straight to question 12)",,,,,,,,,,,,,,,,,,,"Riding my own bike. Considering signing up anyway, once the scheme shows signs of stabilizing."
1158422765,,30-39,Male,Yes,"No, I already cycled",Longer,"Superhighway 7, Merton to the City via A24-A3",Occasionally,good,fair,good,,"They quite often peter out with unclear ways to shift from part of one lane to another-- no signs for cars to beware, etc. (in front of Kennington Park, for instance)",No,No,"In some places the underlying road is very bumpy.     Most drivers are pretty safe, but there are rather a significant few that make it bad for all of us.",,Yes,bad,good,good,good,good,good,good,good,,Occasionally,A combination of the above,For short journeys if I haven't brought my own bike.,Less than 30 mins,No,,,,,
1158421722,hackney,30-39,Female,Yes,"No, I already cycled",Longer,"Superhighway 3, Barking to Tower Gateway via the A13",Occasionally,good,fair,very good,good,,Yes,No,,,Yes,fair,very bad,bad,bad,good,bad,bad,very good,"Endlessly cycling round to find a place to park - then getting charged for the amount of time! Why no signs on main roads? Why not on main roads? (This is true for pimlico, for angel, for oval). Why is removing the bike so difficult, so forced? WHY NO BASKET/ NO LOCK? Why can I not take the bike to do grocery shopping? Or run in and out of several shops?",Several times a week,Instead of riding my own bike,"I gave it a good try, to see if it could replace my own bike, but sadly it cannot.",30 mins - 1hr,Yes,"The lock snagged my squash racket strap and wouldn't release it. The lock then went to red, and I couldn't get the bike out again. I had to cut the strap off.",Poor,"The person first asked me whether there was an attendant present (why would I have rung if there were an attendant present!?). When I asked if she could mechanically remotely release the bike, she put me on hold, could not find information, and then by way of answer said that she would have to send out an attendant (at 7 pm on a Sunday night, as it was getting dark). I just left, cutting the strap off.","There are far too few stations, far too poorly marked. There need to be baskets and locks for the bikes, as in Paris. I consider the scheme a failure for its ineffectiveness.",
1158417612,Suffolk,18-29,Male,Yes,"No, I already cycled",Longer,,,,,,,,,,,I have not been in the right place to cycle on one.,Yes,very good,very good,very good,fair,very good,very good,very good,very good,,Once a fortnight,Instead of taking the Tube,,Less than 30 mins,Yes,I could not remove the bike from the docking station but later realised this was because I was not pulling the bike hard enough!,Fair,"Fine, however could not get through to the actual call centre. Later got a call back two days later.",,
